"external_gene_name","entrezgene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig"
"SAA1",6288,1.01902991656579,7.74643239237743,2.68044013555105,0.00880378136498891,0.0283973219510951,-3.14766899003652,"Up"
"TFF2",7032,1.13525774293195,7.92409320154956,3.17552759821763,0.00207343108637861,0.00861427886451576,-1.84264241129673,"Up"
"OLFM4",10562,1.08285387062808,12.8219303238005,3.5431382360512,0.000640291510326762,0.00325498441328097,-0.76208909207945,"Up"
"ZIC2",7546,1.52275575691206,4.12727264370194,4.45439742436553,2.50476273013012e-05,0.000226972316928052,2.27259484826716,"Up"
"DSC3",1825,1.01973200622407,3.90485270866599,4.3482478182679,3.73433604374364e-05,0.000313955663115637,1.89561519109625,"Up"
"PIWIL1",9271,1.30741310877565,4.2039206947806,5.66409316811665,1.90086912830166e-07,5.0284747371163e-06,6.91936841520059,"Up"
"FAM83D",81610,1.01636297982221,8.88665205088906,5.43598110162912,4.97132321290741e-07,1.02340845481128e-05,5.99980730375138,"Up"
"OSM",5008,1.79599450888505,5.87070010017652,5.85011360588337,8.57743295964009e-08,2.74955740259091e-06,7.68162272895325,"Up"
"KRT23",25984,2.04284906028641,5.3729099438507,5.53175825721993,3.3269532608277e-07,7.56367823907931e-06,6.38377538918423,"Up"
"CCL4",6351,1.37945233137117,8.28112237786154,4.77711435598696,7.20775598307598e-06,8.32826140598568e-05,3.45226173392675,"Up"
"CCL18",6362,1.13159637856168,9.75576835545039,2.75165314701963,0.00722327036220981,0.024162636204178,-2.97117507101963,"Up"
"CCL3",6348,1.63269293022719,7.50961983479659,5.09321205097117,2.03937911862039e-06,3.0410187744335e-05,4.65288212795142,"Up"
"STC1",6781,1.21119938745133,6.23813447069086,4.0198490372054,0.00012406773407619,0.000841837279992627,0.76675782468201,"Up"
"CCL3L3",6349,1.63269293022719,7.50961983479659,5.09321205097117,2.03937911862039e-06,3.0410187744335e-05,4.65288212795142,"Up"
"CCL3L3",414062,1.63269293022719,7.50961983479659,5.09321205097117,2.03937911862039e-06,3.0410187744335e-05,4.65288212795142,"Up"
"PMAIP1",5366,1.2482852760389,8.04185890679248,5.8731612860717,7.76671483860475e-08,2.55913824175407e-06,7.77679177435263,"Up"
"SLC28A3",64078,1.4802953632396,5.4767672637762,6.46243758333618,5.85694173625575e-09,3.69168302302929e-07,10.2583070459389,"Up"
"CCN4",8840,1.16220019189393,5.38384280122969,5.01594481364758,2.78681649723386e-06,3.86246914029837e-05,4.35553497062173,"Up"
"MIR7112",102465906,1.04771854163686,7.34318960300295,7.76411750390214,1.54041386198215e-11,6.99116661637824e-09,15.9780827686525,"Up"
"HS6ST2",90161,1.4672678234463,5.23669247526369,5.86540518090953,8.03073850417782e-08,2.61540988817483e-06,7.74474771067818,"Up"
"DKK1",22943,1.19900409161887,4.6654113390615,3.6303503603721,0.000478786891543614,0.0025561501449791,-0.492756804305622,"Up"
"BCL2A1",597,1.56540714765614,8.58605384871087,3.79717663461866,0.00027126618551915,0.00159678434860026,0.0356219380811371,"Up"
"CCNO",10309,1.25424453007678,6.00597745925774,7.66936915368721,2.39135519577892e-11,7.6502902738226e-09,15.554266726807,"Up"
"MSX1",4487,1.21535235441496,5.68871451570037,5.53886050611807,3.22894701823766e-07,7.38368528659706e-06,6.41237283461123,"Up"
"FOXQ1",94234,3.45773701304623,8.39406049694838,7.35823659991031,1.00707020633564e-10,1.89896204705592e-08,14.1689975882143,"Up"
"GNA15",2769,1.00062000623479,7.77257492021363,4.69122017290248,1.00860402239286e-05,0.000109598380912704,3.13352727533746,"Up"
"CXCL6",6372,1.60847283595713,7.06731503971956,3.22889698649212,0.00175731904947848,0.0074980951038691,-1.69143252910504,"Up"
"SLC7A11",23657,1.2584160011882,7.20498938893389,5.04109998867246,2.51807141516093e-06,3.56936225425117e-05,4.45207341559022,"Up"
"IDO1",3620,1.50580030637185,9.06297828787055,3.59260799912887,0.000543261029505813,0.00283757780285869,-0.609905063819887,"Up"
"TNFSF9",8744,1.31911061361798,5.78540196714302,5.80684418057378,1.03308116436072e-07,3.14109867846752e-06,7.50337734145481,"Up"
"COL10A1",1300,2.27931638895363,5.01235926740008,7.26034703933324,1.57943067659103e-10,2.54970107568533e-08,13.7355107753123,"Up"
"DUOX2",50506,1.85302596793968,9.4678367741311,3.59512745955275,0.000538712645063783,0.00281841292669299,-0.602112879802934,"Up"
"FPR2",2358,1.18636246143742,6.51895646678859,4.40141509223706,3.0593368143232e-05,0.000266906915927676,2.08372285573325,"Up"
"ADAM12",8038,1.03081637521676,5.06304153876268,5.893611220033,7.11088574283871e-08,2.42494172011486e-06,7.86136382926557,"Up"
"CXCL9",4283,2.06200866553331,8.99961984352381,4.37588547401111,3.36725960676891e-05,0.000288389077543082,1.9932187584909,"Up"
"CXCL10",3627,2.06776889264463,8.83633427629666,4.8578471262444,5.24107499840575e-06,6.42998807486203e-05,3.75484990365636,"Up"
"CXCL11",6373,3.50852192072565,7.44363649328339,5.99258738080794,4.63220599734461e-08,1.69839984271921e-06,8.27237320322124,"Up"
"STC2",8614,1.05254986775059,5.43133988650199,7.2376697167043,1.75266938243047e-10,2.69861706454096e-08,13.6352673191013,"Up"
"SLC35D3",340146,1.22982067706786,4.58364172468651,3.85608532200308,0.000221132017142666,0.00135167020775382,0.226225185996224,"Up"
"S100P",6286,1.72705619334954,12.5736055258648,6.46751434767535,5.72594485063312e-09,3.63978686978347e-07,10.2800511117684,"Up"
"PLEKHS1",79949,1.54854337955519,4.89863138262672,6.2193657309028,1.71848353335675e-08,8.15244228435353e-07,9.22409397140344,"Up"
"C2CD4A",145741,2.31850177043451,7.49918396681684,5.83400742151577,9.19288777560455e-08,2.90078046798418e-06,7.61520943680815,"Up"
"CXCL5",6374,2.9105882297001,6.49713415221897,4.63987227558167,1.23110321223694e-05,0.000128666627756799,2.94460039956924,"Up"
"CXCL3",2921,2.57009116411042,9.34690581252489,6.01825401745972,4.14317466942073e-08,1.5598774564955e-06,8.3794033277612,"Up"
"DUSP4",1846,2.02551663619142,6.9975969020654,7.08269098556051,3.56264627535681e-10,4.67498361244044e-08,12.9521223427706,"Up"
"MMP9",4318,1.07292427646192,9.33178454673585,3.65001868862868,0.000448134848120881,0.0024189795181584,-0.431354378536053,"Up"
"BACE2",25825,1.14670633225543,9.33888416646591,5.97155018220653,5.07512188402517e-08,1.81917987149586e-06,8.18478340192034,"Up"
"LPCAT1",79888,1.00676975935897,8.56355473970577,5.17354285466836,1.47052820786078e-06,2.37048724541581e-05,4.96454772361513,"Up"
"CDC45",8318,1.1280820379421,7.45747603208429,6.87295244814533,9.25140989804101e-10,9.47910441562293e-08,12.033448480298,"Up"
"PPATP1",NA,1.04506877581088,7.92338400721767,6.16629261738902,2.16983626605085e-08,9.67894532780664e-07,9.00016698613111,"Up"
"TMPRSS3",64699,1.52745807695836,5.65863470686068,6.83811402169706,1.08329332875252e-09,1.08035640017234e-07,11.8815634301364,"Up"
"EGFL6",25975,1.9206747470887,6.27539303709312,4.61665948028679,1.34668924350873e-05,0.000138362453915258,2.85959584418922,"Up"
"PROK2",60675,1.88508726914206,5.82774578535615,3.72298267580684,0.000349926202139456,0.00196431862421746,-0.201472666812544,"Up"
"HCAR2",338442,2.54886326869497,7.70754899042247,5.03467537229974,2.58419926293164e-06,3.64467927472803e-05,4.42739295538872,"Up"
"HCAR3",8843,2.54886326869497,7.70754899042247,5.03467537229974,2.58419926293164e-06,3.64467927472803e-05,4.42739295538872,"Up"
"SERPINB2",5055,1.49735720311107,4.40701844025329,5.73078886392368,1.43070564801319e-07,3.99298557658804e-06,7.1914414038694,"Up"
"MMP10",4319,1.95767044682882,6.75285282178763,3.96343621651167,0.000151642970755274,0.000995237385427785,0.578812464598605,"Up"
"MMP1",4312,3.13264149084247,9.50937043127368,5.85897485058819,8.25631867305037e-08,2.66183239518071e-06,7.71819437522426,"Up"
"GDF15",9518,1.95408076762206,8.68503042581423,5.61152686231571,2.37573767126254e-07,5.93072964707317e-06,6.70593237819939,"Up"
"PPBP",5473,1.22410583028315,4.90304493690987,3.3197032845996,0.00132080175570082,0.00592157254668746,-1.42965645677428,"Up"
"SEMG1",6406,1.2655328502451,4.49995345659872,4.44138577646796,2.63118273439238e-05,0.0002358813798523,2.22608085107521,"Up"
"CLDN1",9076,1.90151056611135,6.54830217442425,6.19274812722938,1.93186911952337e-08,8.91959077633435e-07,9.11170016062702,"Up"
"UBD",10537,2.40899243917557,10.322476773409,4.97951562586668,3.22624602789847e-06,4.35582037424872e-05,4.21619172669246,"Up"
"MMP3",4314,3.97847493256197,9.47034747089567,6.55153625066986,3.93480906709455e-09,2.74202424399175e-07,10.640726520355,"Up"
"OAS2",4939,1.09351185430365,6.58014584017684,4.93867361249159,3.79944531633286e-06,4.97118095936985e-05,4.06062664503407,"Up"
"MMP12",4321,1.41048811640638,11.7220718739299,4.18727406617949,6.77248213897987e-05,0.000513925352440207,1.33501951269541,"Up"
"TGFBI",7045,1.35354561257503,11.5496056216317,6.95676017901693,6.32370118693643e-10,7.23966994559523e-08,12.3996759126186,"Up"
"CLDN2",9075,2.24981745962852,6.88894672910351,6.97495536816819,5.82146071597909e-10,6.81370007749755e-08,12.4793405694936,"Up"
"MSX2",4488,1.57373822423511,4.81399816359867,8.50180306058365,4.90752919918129e-13,6.88250298127681e-10,19.2993208035756,"Up"
"IL1B",3553,2.07107906189623,9.23959863226687,5.5923322628117,2.57673309441008e-07,6.29525658652278e-06,6.62821988057731,"Up"
"COL4A1",1282,1.00598924365266,9.72667575616932,4.64378850581363,1.21257665128667e-05,0.000127085509006173,2.958966410208,"Up"
"ERP27",121506,1.02538070729399,6.31529591751216,3.43811455613652,0.000903260975163842,0.00431331624211565,-1.07995907550688,"Up"
"IFITM2",10581,1.0356151779977,11.9650295520053,6.05879341898397,3.47255564091143e-08,1.36463530694241e-06,8.54881826522535,"Up"
"SFTA2",389376,1.03402463662881,4.38644746966017,4.96265816602685,3.4518082907518e-06,4.61867180895525e-05,4.15189779138322,"Up"
"UBE2C",11065,1.02789866666058,9.74437169629552,5.39232802953774,5.963952835446e-07,1.17700209036564e-05,5.82586286061098,"Up"
"GZMB",3002,1.81856522424592,7.70447080787699,4.71375196807918,9.2379379628408e-06,0.00010186245206299,3.21681353968393,"Up"
"KRT80",144501,2.33522655202014,5.4337113548172,11.2233146982819,1.47027392586355e-18,3.29914766224522e-14,31.5233377045443,"Up"
"KRT6B",3854,1.27455882431004,6.76658221348597,4.49450706320563,2.15096287008827e-05,0.000200771446929745,2.41650583169787,"Up"
"FFAR2",2867,1.08458933105616,6.00444273417469,4.47918262685907,2.2800177504671e-05,0.000209677534027587,2.36142906704689,"Up"
"HOXC6",3223,1.12342408389865,5.71789198355273,3.81786123233723,0.000252539621096022,0.00150777337461349,0.102313002380182,"Up"
"TEAD4",7004,1.11840169565048,7.1105341428722,7.71441183512017,1.94037597771308e-11,7.53112392600804e-09,15.7556432509496,"Up"
"CDC25B",994,1.30468481733007,9.47188539880226,7.01586465757175,4.83219644461589e-10,5.89291608808347e-08,12.6586502755594,"Up"
"ANOS1",3730,1.44970728061293,6.50506285643213,5.65003218362861,2.01787258638038e-07,5.24670254528266e-06,6.86218908284223,"Up"
"IFNG",3458,1.00911204742637,5.32674008612629,4.3728032963911,3.40640141215608e-05,0.000291185681094744,1.98231461404347,"Up"
"CCL20",6364,1.01076708023773,11.0727536692294,3.39986319545477,0.00102218028521388,0.0047804717423748,-1.19394351474787,"Up"
"RASSF10",644943,1.39235948607614,5.34364869532483,5.2000710570592,1.31930221778034e-06,2.17196056234579e-05,5.06802481218566,"Up"
"FZD10",11211,1.04033344216148,5.37940302231026,3.74018542494632,0.000329956159611784,0.00187772920759037,-0.146796850691503,"Up"
"PHLDA1",22822,1.11254790640443,7.79226433133739,5.12164918500735,1.81694018675804e-06,2.79440170326687e-05,4.76292087986994,"Up"
"GRHL1",29841,1.06643537108044,5.71997515450489,6.2064121589324,1.8192498758523e-08,8.5046141592187e-07,9.169374972235,"Up"
"TNFAIP6",7130,1.34922856047675,7.62476644977065,3.3162004453226,0.00133555765048443,0.00596864730516235,-1.43985836884941,"Up"
"TREM1",54210,2.07568474505345,6.47213460901776,5.42748762102961,5.1508236405425e-07,1.04822320161303e-05,5.96591061188068,"Up"
"SELE",6401,1.35475991499489,5.50038875685356,3.01341942791018,0.00338884420134411,0.0129279624335193,-2.28966494231471,"Up"
"PRRX1",5396,1.0593432570365,5.76649096006035,4.56108949167121,1.66780269684284e-05,0.000163923892748386,2.65713527995108,"Up"
"STYXL2",92235,2.10131209340648,4.66116655429077,5.05077507371483,2.42159350467451e-06,3.46102781219053e-05,4.48927241086958,"Up"
"CXCL8",3576,2.52086524994747,9.21479195902903,4.83926563793651,5.64122736515228e-06,6.82390840143677e-05,3.68495227821233,"Up"
"CTHRC1",115908,2.1521003164526,8.65750575028844,5.1853371114083,1.40130889952594e-06,2.28020089894579e-05,5.01051937884183,"Up"
"APOL1",8542,1.1216333569358,8.64920161234954,4.37287503045936,3.40548545620732e-05,0.000291185681094744,1.98256834027725,"Up"
"SLCO4A1",28231,1.76336111935647,8.0180099607546,6.89681386793172,8.30259080596146e-10,8.91559297895114e-08,12.1375984392523,"Up"
"LCN2",3934,2.0176273049776,12.105954223263,5.42132844697878,5.28495230946441e-07,1.07029823891762e-05,5.941345789095,"Up"
"IL24",11009,1.23875596301638,5.24862062128255,4.35927020424266,3.58352779631154e-05,0.000303551454214552,1.93449444925592,"Up"
"CA9",768,1.89040483196066,6.05664711971436,6.37080955359044,8.80161816081866e-09,4.96229924398517e-07,9.86684285139009,"Up"
"IFI6",2537,1.39407786149343,9.3784270702101,5.40813781281986,5.58383319737797e-07,1.11971075170656e-05,5.88878222297116,"Up"
"PTGS2",5743,1.64256376728979,7.12601775785514,4.14793262227555,7.81780952710642e-05,0.000575726379976177,1.2001067403544,"Up"
"DMBT1",1755,1.39298718223334,10.6590361446192,2.8719636807095,0.00513028332099549,0.0182005418877182,-2.66426021505959,"Up"
"KLRK1-AS1",101928100,1.15273936105279,6.33460963444854,5.2137255323259,1.2475066595759e-06,2.07815901516137e-05,5.12139161575033,"Up"
"IL1RN",3557,1.11297825444636,6.21763220129744,5.12708122702969,1.77723410717127e-06,2.75689402532306e-05,4.78397689244739,"Up"
"RAD54B",25788,1.02007120318823,5.14577647691953,7.65028245783371,2.61262556991531e-11,7.71377699517496e-09,15.4689921407335,"Up"
"SP5",389058,1.17765222111258,6.50854387897701,5.653117359005,1.99160887588088e-07,5.1964780890571e-06,6.87472959890834,"Up"
"AQP9",366,1.55009625275564,7.86486658029104,4.12048815237528,8.63714093781803e-05,0.000623661256419394,1.10649019389712,"Up"
"HSPA4L",22824,1.05730690882794,6.08099838591208,4.12427242760081,8.51944702799073e-05,0.000616985908685264,1.11937434925225,"Up"
"AJUBA",84962,1.27840665219405,5.28971140082027,7.89781107012699,8.27062578000714e-12,5.00896884007222e-09,16.5774228217214,"Up"
"LIPG",9388,1.26419898742046,8.13596651279766,5.62831378904842,2.21264117259931e-07,5.64910710128301e-06,6.77399561168872,"Up"
"PSAT1",29968,1.40111438952748,7.65471627859245,6.32896725079791,1.05943617408828e-08,5.72835862900406e-07,9.68871442027089,"Up"
"DDIT4",54541,1.48521415840458,10.4249857197285,6.81935195132033,1.17928702123799e-09,1.15052267258953e-07,11.7998549702427,"Up"
"CXCL2",2920,1.06875398585695,7.09177930201752,4.50525169579879,2.06472559510844e-05,0.000194338832334892,2.45519122211708,"Up"
"OLFML2B",25903,1.02260820776934,7.03099030548033,4.45431911248723,2.50550572231733e-05,0.000226972316928052,2.27231464756586,"Up"
"KLK10",5655,1.34135847054148,5.70802918490754,4.09489180547483,9.47522925803626e-05,0.000670920382837096,1.01955013672815,"Up"
"GABRP",2568,1.35493852221566,5.10231700250374,4.21375091595756,6.14617655755516e-05,0.00047479431679264,1.42628539961286,"Up"
"TWIST1",7291,1.20717792741182,5.85270125176139,3.76790498897831,0.000300042339965006,0.00173558693417973,-0.0583165791682507,"Up"
"TCN1",6947,3.13074785677308,7.15253469813405,5.44468125116549,4.79381944846198e-07,9.96927846191274e-06,6.03455501292937,"Up"
